Load Forecast,Time Stamp
435,2018-06-20 00:00:00
429,2018-06-20 01:00:00
424,2018-06-20 02:00:00
422,2018-06-20 03:00:00
425,2018-06-20 04:00:00
434,2018-06-20 05:00:00
454,2018-06-20 06:00:00
470,2018-06-20 07:00:00
477,2018-06-20 08:00:00
481,2018-06-20 09:00:00
485,2018-06-20 10:00:00
490,2018-06-20 11:00:00
491,2018-06-20 12:00:00
493,2018-06-20 13:00:00
493,2018-06-20 14:00:00
494,2018-06-20 15:00:00
497,2018-06-20 16:00:00
500,2018-06-20 17:00:00
500,2018-06-20 18:00:00
498,2018-06-20 19:00:00
497,2018-06-20 20:00:00
493,2018-06-20 21:00:00
475,2018-06-20 22:00:00
454,2018-06-20 23:00:00
433,2018-06-21 00:00:00
425,2018-06-21 01:00:00
420,2018-06-21 02:00:00
418,2018-06-21 03:00:00
422,2018-06-21 04:00:00
433,2018-06-21 05:00:00
457,2018-06-21 06:00:00
477,2018-06-21 07:00:00
482,2018-06-21 08:00:00
484,2018-06-21 09:00:00
486,2018-06-21 10:00:00
486,2018-06-21 11:00:00
484,2018-06-21 12:00:00
481,2018-06-21 13:00:00
477,2018-06-21 14:00:00
476,2018-06-21 15:00:00
480,2018-06-21 16:00:00
483,2018-06-21 17:00:00
485,2018-06-21 18:00:00
486,2018-06-21 19:00:00
488,2018-06-21 20:00:00
487,2018-06-21 21:00:00
468,2018-06-21 22:00:00
448,2018-06-21 23:00:00
438,2018-06-22 00:00:00
430,2018-06-22 01:00:00
425,2018-06-22 02:00:00
423,2018-06-22 03:00:00
426,2018-06-22 04:00:00
436,2018-06-22 05:00:00
459,2018-06-22 06:00:00
478,2018-06-22 07:00:00
486,2018-06-22 08:00:00
490,2018-06-22 09:00:00
494,2018-06-22 10:00:00
496,2018-06-22 11:00:00
496,2018-06-22 12:00:00
496,2018-06-22 13:00:00
494,2018-06-22 14:00:00
493,2018-06-22 15:00:00
495,2018-06-22 16:00:00
496,2018-06-22 17:00:00
495,2018-06-22 18:00:00
492,2018-06-22 19:00:00
493,2018-06-22 20:00:00
493,2018-06-22 21:00:00
477,2018-06-22 22:00:00
457,2018-06-22 23:00:00
434,2018-06-23 00:00:00
426,2018-06-23 01:00:00
421,2018-06-23 02:00:00
417,2018-06-23 03:00:00
416,2018-06-23 04:00:00
417,2018-06-23 05:00:00
422,2018-06-23 06:00:00
437,2018-06-23 07:00:00
454,2018-06-23 08:00:00
466,2018-06-23 09:00:00
472,2018-06-23 10:00:00
477,2018-06-23 11:00:00
477,2018-06-23 12:00:00
476,2018-06-23 13:00:00
472,2018-06-23 14:00:00
471,2018-06-23 15:00:00
471,2018-06-23 16:00:00
471,2018-06-23 17:00:00
468,2018-06-23 18:00:00
466,2018-06-23 19:00:00
466,2018-06-23 20:00:00
466,2018-06-23 21:00:00
455,2018-06-23 22:00:00
440,2018-06-23 23:00:00
443,2018-06-24 00:00:00
436,2018-06-24 01:00:00
430,2018-06-24 02:00:00
424,2018-06-24 03:00:00
422,2018-06-24 04:00:00
420,2018-06-24 05:00:00
424,2018-06-24 06:00:00
439,2018-06-24 07:00:00
459,2018-06-24 08:00:00
476,2018-06-24 09:00:00
485,2018-06-24 10:00:00
490,2018-06-24 11:00:00
492,2018-06-24 12:00:00
492,2018-06-24 13:00:00
488,2018-06-24 14:00:00
488,2018-06-24 15:00:00
490,2018-06-24 16:00:00
491,2018-06-24 17:00:00
490,2018-06-24 18:00:00
487,2018-06-24 19:00:00
485,2018-06-24 20:00:00
481,2018-06-24 21:00:00
465,2018-06-24 22:00:00
445,2018-06-24 23:00:00
438,2018-06-25 00:00:00
432,2018-06-25 01:00:00
426,2018-06-25 02:00:00
423,2018-06-25 03:00:00
426,2018-06-25 04:00:00
436,2018-06-25 05:00:00
457,2018-06-25 06:00:00
477,2018-06-25 07:00:00
485,2018-06-25 08:00:00
492,2018-06-25 09:00:00
498,2018-06-25 10:00:00
501,2018-06-25 11:00:00
502,2018-06-25 12:00:00
503,2018-06-25 13:00:00
501,2018-06-25 14:00:00
501,2018-06-25 15:00:00
504,2018-06-25 16:00:00
506,2018-06-25 17:00:00
505,2018-06-25 18:00:00
502,2018-06-25 19:00:00
499,2018-06-25 20:00:00
495,2018-06-25 21:00:00
476,2018-06-25 22:00:00
457,2018-06-25 23:00:00
