Load Forecast,Time Stamp
234,2018-02-27 00:00:00
228,2018-02-27 01:00:00
226,2018-02-27 02:00:00
228,2018-02-27 03:00:00
235,2018-02-27 04:00:00
257,2018-02-27 05:00:00
289,2018-02-27 06:00:00
301,2018-02-27 07:00:00
294,2018-02-27 08:00:00
282,2018-02-27 09:00:00
273,2018-02-27 10:00:00
263,2018-02-27 11:00:00
257,2018-02-27 12:00:00
255,2018-02-27 13:00:00
255,2018-02-27 14:00:00
262,2018-02-27 15:00:00
279,2018-02-27 16:00:00
315,2018-02-27 17:00:00
343,2018-02-27 18:00:00
347,2018-02-27 19:00:00
334,2018-02-27 20:00:00
306,2018-02-27 21:00:00
276,2018-02-27 22:00:00
249,2018-02-27 23:00:00
233,2018-02-28 00:00:00
226,2018-02-28 01:00:00
224,2018-02-28 02:00:00
226,2018-02-28 03:00:00
232,2018-02-28 04:00:00
254,2018-02-28 05:00:00
285,2018-02-28 06:00:00
299,2018-02-28 07:00:00
293,2018-02-28 08:00:00
284,2018-02-28 09:00:00
277,2018-02-28 10:00:00
269,2018-02-28 11:00:00
265,2018-02-28 12:00:00
264,2018-02-28 13:00:00
266,2018-02-28 14:00:00
273,2018-02-28 15:00:00
288,2018-02-28 16:00:00
318,2018-02-28 17:00:00
343,2018-02-28 18:00:00
344,2018-02-28 19:00:00
334,2018-02-28 20:00:00
303,2018-02-28 21:00:00
272,2018-02-28 22:00:00
244,2018-02-28 23:00:00
224,2018-03-01 00:00:00
216,2018-03-01 01:00:00
214,2018-03-01 02:00:00
215,2018-03-01 03:00:00
223,2018-03-01 04:00:00
248,2018-03-01 05:00:00
282,2018-03-01 06:00:00
298,2018-03-01 07:00:00
295,2018-03-01 08:00:00
289,2018-03-01 09:00:00
285,2018-03-01 10:00:00
280,2018-03-01 11:00:00
275,2018-03-01 12:00:00
272,2018-03-01 13:00:00
272,2018-03-01 14:00:00
277,2018-03-01 15:00:00
289,2018-03-01 16:00:00
312,2018-03-01 17:00:00
340,2018-03-01 18:00:00
343,2018-03-01 19:00:00
333,2018-03-01 20:00:00
310,2018-03-01 21:00:00
279,2018-03-01 22:00:00
250,2018-03-01 23:00:00
233,2018-03-02 00:00:00
224,2018-03-02 01:00:00
221,2018-03-02 02:00:00
222,2018-03-02 03:00:00
228,2018-03-02 04:00:00
251,2018-03-02 05:00:00
282,2018-03-02 06:00:00
300,2018-03-02 07:00:00
302,2018-03-02 08:00:00
300,2018-03-02 09:00:00
299,2018-03-02 10:00:00
295,2018-03-02 11:00:00
292,2018-03-02 12:00:00
291,2018-03-02 13:00:00
291,2018-03-02 14:00:00
296,2018-03-02 15:00:00
309,2018-03-02 16:00:00
330,2018-03-02 17:00:00
354,2018-03-02 18:00:00
352,2018-03-02 19:00:00
336,2018-03-02 20:00:00
313,2018-03-02 21:00:00
286,2018-03-02 22:00:00
261,2018-03-02 23:00:00
245,2018-03-03 00:00:00
234,2018-03-03 01:00:00
231,2018-03-03 02:00:00
230,2018-03-03 03:00:00
235,2018-03-03 04:00:00
248,2018-03-03 05:00:00
261,2018-03-03 06:00:00
271,2018-03-03 07:00:00
283,2018-03-03 08:00:00
291,2018-03-03 09:00:00
291,2018-03-03 10:00:00
287,2018-03-03 11:00:00
281,2018-03-03 12:00:00
275,2018-03-03 13:00:00
271,2018-03-03 14:00:00
272,2018-03-03 15:00:00
286,2018-03-03 16:00:00
309,2018-03-03 17:00:00
335,2018-03-03 18:00:00
338,2018-03-03 19:00:00
329,2018-03-03 20:00:00
311,2018-03-03 21:00:00
289,2018-03-03 22:00:00
267,2018-03-03 23:00:00
249,2018-03-04 00:00:00
239,2018-03-04 01:00:00
235,2018-03-04 02:00:00
235,2018-03-04 03:00:00
238,2018-03-04 04:00:00
249,2018-03-04 05:00:00
258,2018-03-04 06:00:00
262,2018-03-04 07:00:00
268,2018-03-04 08:00:00
268,2018-03-04 09:00:00
267,2018-03-04 10:00:00
261,2018-03-04 11:00:00
257,2018-03-04 12:00:00
254,2018-03-04 13:00:00
254,2018-03-04 14:00:00
260,2018-03-04 15:00:00
277,2018-03-04 16:00:00
308,2018-03-04 17:00:00
339,2018-03-04 18:00:00
346,2018-03-04 19:00:00
337,2018-03-04 20:00:00
313,2018-03-04 21:00:00
283,2018-03-04 22:00:00
257,2018-03-04 23:00:00
